C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,71.78934651,450.7
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,81.44416967,463.6
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,91.11502528,470.38
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,104.3422026,477.79
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,125.2102838,485.84
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,164.9795064,498.83
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,222.5204861,510.01
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,304.3687074,518.14
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,414.3906999,525.66
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,546.311069,531.6
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,754.4839404,536.65
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1000.299381,540.7
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1396.947227,542.85
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1879.792879,544.01
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,2506.166959,547.09
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,3366.123145,548.73
0.85,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,4316.283877,550.82
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,359.3436709,150.96
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,396.2415374,164.56
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,527.4362804,196.99
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,641.5344756,213.79
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,771.8092869,221.93
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,953.3667473,232.38
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,1255.249335,241.69
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,1599.042475,256.77
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,1975.149622,273.58
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,2334.694176,284.02
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,2871.243334,296.21
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,3531.099863,306.66
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,4210.852219,316.52
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,5133.221446,325.81
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,6121.389299,332.21
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,7396.904302,340.35
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,9017.164654,347.33
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,10800.65267,354.88
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,12879.82612,361.28
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,15632.55625,365.95
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,18724.05896,373.5
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,22675.66331,379.9
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,27279.72575,386.88
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,32964.00718,392.7
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,41169.91781,398.53
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,48879.86525,406.09
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,63656.096,412.51
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,81092.37126,418.34
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,95858.3612,423
0.92,0.35,0.31,0,4.1,4.9,1.88,0,6.2,0,0,0,0,0,0.025,0.019,1240,111334.5607,424.77
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,293.9747299,155.54
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,375.5692268,181.81
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,448.8694,193.34
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,544.0139045,204.41
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,663.9417824,215.02
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,799.1347202,229.78
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,933.8131814,247.75
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,1097.286409,280.93
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,1271.217901,303.06
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,1421.935837,318.73
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,1705.768146,339.01
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,2014.04885,356.17
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,2333.243153,367.15
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,2771.341211,380.7
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,3309.786651,390.58
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,4052.5651,400.1
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,5065.939513,407.07
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,6202.546088,414.39
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,7510.346946,421.35
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,8869.721834,427.58
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,10622.09057,436
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,13151.03701,446.62
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,15837.62297,457.97
1.06,0,0,0,4.43,0.44,2.32,0,10.32,0,0,0,0,3.92,0,0,1210,18603.30044,468.59
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,8.137668608,507.25
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,10.07488274,530.26
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,11.83559239,542.7
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,14.55157493,556.06
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,18.46332864,565.76
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,21.23929025,572.68
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,24.34725476,577.76
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,28.70317904,582.38
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,35.29067783,585.64
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,43.8480213,590.28
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,54.67137542,593.08
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,64.22734948,594.03
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,83.78571883,594.98
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,104.0710653,595.75
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,123.6431327,595.78
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,157.9064973,595.1
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,206.5189936,595.52
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,277.5556037,594.42
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,335.5444038,593.88
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,383.0363586,592.17
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,458.986593,591.63
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,572.2950638,589.94
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,704.1740232,588.82
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,847.5396018,588.28
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1029.153132,587.16
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1335.180559,584.9
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,1599.963223,582.62
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,830,2250.246008,577.97
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,81.07743487,457.86
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,81.61312359,470.89
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,84.72859406,484.21
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,87.77078852,489.71
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,91.52505531,496.38
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,96.07491303,502.47
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,101.969432,510.29
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,110.153931,518.41
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,119.2559345,524.79
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,134.9366736,531.48
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,148.6893969,537.86
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,162.760869,540.77
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,186.2044261,546.3
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,212.0899062,549.51
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,243.3156256,553.44
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,281.9291617,558.94
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,323.9589629,561.88
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,367.1216529,563.73
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,425.3926678,566.68
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,502.597125,568.53
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,577.5239511,570.38
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,667.3290026,571.87
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,803.9332665,572.27
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,990.2617403,573.77
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,1186.369574,572.71
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,1409.483512,572.75
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,1681.589551,571.33
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,2077.112408,568.81
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,2427.00125,567.02
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,2851.543493,565.23
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,3322.614837,560.52
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,3807.500771,557.63
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,4326.831672,554.01
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,5069.67361,550.4
1.11,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,5510.614111,547.49
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,217.8462057,235.52
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,237.153752,258.56
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,284.8852735,288.06
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,330.2402467,300.96
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,425.451442,324.92
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,536.5744635,341.5
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,635.1261584,348.87
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,784.1154298,357.16
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,908.7407432,362.69
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,1137.784466,370.98
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,1394.568978,372.81
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,1627.60869,378.34
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,1926.238239,381.09
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,2311.905084,383.85
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,2794.2805,386.61
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,3623.347605,393.98
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,4364.655794,395.56
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,5197.805209,399.91
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,5857.469016,404.55
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,7084.512975,409.19
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,8124.188659,414.23
1.12,0.24,0.48,0.2,14.55,4.01,1.25,0,0,0,0,0,0,0,0.012,0.004,1095,9349.534747,419.29
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1365.840543,173.77
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1374.928138,190.78
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1387.266823,203.25
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1418.567481,221.22
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1453.817861,238.33
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1479.994154,252.25
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1506.607066,262.1
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1540.564904,272.83
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1585.805793,283.85
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1628.770894,294.29
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1672.900073,304.15
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1745.179087,313.15
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1824.609787,320.11
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1890.732111,326.21
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,1994.481443,332.3
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,2094.546469,338.69
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,2199.631852,344.78
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,2476.965742,354.83
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,2715.18859,361.75
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,3008.015017,370.05
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,3262.496091,374.66
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,3652.834534,381.59
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,4004.146881,385.74
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,4499.041508,391.29
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,4862.504318,394.98
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,5377.370991,397.76
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,5978.19394,402.38
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,6693.449637,403.78
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,7494.108905,406.57
1.13,0.5,0.51,0,4.02,8.8,1.24,0,1.8,0,0,0,0,7.9,0.025,0.022,1170,8630.977809,409.35
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,30.96135792,474.46
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,31.68035212,497.28
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,33.96565547,514.63
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,36.86803575,525.69
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,41.11213209,535.12
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,44.59231302,542.74
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,48.45627217,549.99
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,52.8542604,553.62
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,56.90625426,559.42
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,62.64551733,564.86
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,68.70842605,569.58
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,73.56987193,573.57
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,82.65516554,578.66
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,90.48987744,581.56
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,102.0210996,583.19
2,0.3,0.65,0.05,0.12,0.5,0.03,0.08,0,0.051,0,0,0,0,0.013,0.03,930,122.9079571,591.88
